"﻿""SYMBOL",COMPANY NAME,SUBJECT,DETAILS,BROADCAST DATE/TIME,RECEIPT,DISSEMINATION,DIFFERENCE,"ATTACHMENT""",<!DOCTYPE html>
ASLIND,ASL Industries Limited,Financial Result Updates,"ASL Industries Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 17:08,08-11-2023 17:08,08-11-2023 17:08,00:00:04,https://nsearchives.nseindia.com/corporate/halfyearly30092023_08112023170847.pdf,
ASLIND,ASL Industries Limited,Financial Result Updates,"ASL Industries Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 17:08,08-11-2023 17:08,08-11-2023 17:08,00:00:05,https://nsearchives.nseindia.com/corporate/halfyearly30092023_08112023170847.pdf,
INFINIUM,Infinium Pharmachem Limited,Clarification,"INFINIUM: The Exchange has sought clarification from Infinium Pharmachem Limited with respect to announcement dated 29-Oct-2023, regarding Appointment of Mr. Nilesh Patel as Company Secretary & Compliance Officer of the company w.e.f. November 20, 2023. On basis of above the Company is required to clarify following: 1. Brief profile (in case of appointment)The response of the Company is awaited.",08-11-2023 17:06,08-11-2023 17:06,08-11-2023 17:06,"00:00:06,",,
EUROBOND,Euro Panel Products Limited,Financial Result Updates,"Euro Panel Products Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 17:04,08-11-2023 17:04,08-11-2023 17:04,00:00:08,https://nsearchives.nseindia.com/corporate/Outcome_08112023170445.pdf,
INNOVANA,Innovana Thinklabs Limited,Financial Result Updates,"Innovana Thinklabs Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 17:04,08-11-2023 17:04,08-11-2023 17:04,00:00:10,https://nsearchives.nseindia.com/corporate/Outcome_08112023_08112023170410.pdf,
UMA,Uma Converter Limited,Outcome of Board Meeting,"Uma Converter Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 17:51,08-11-2023 17:51,08-11-2023 17:51,00:00:06,https://nsearchives.nseindia.com/corporate/UMA_08112023175148_OUTCOMEOFBMUMA08112023.pdf,
INFOLLION,Infollion Research Services Limited,Statement of deviation(s) or variation(s) under Reg. 32,INFOLLION RESEARCH SERVICES LIMITED has informed the Exchange about statement of deviation(s) or variation(s) under Reg. 32,08-11-2023 17:03,08-11-2023 17:03,08-11-2023 17:03,00:00:08,https://nsearchives.nseindia.com/corporate/INFOLLION_08112023170310_Statementofdeviationorvariation.pdf,
VIAZ,Viaz Tyres Limited,Updates,"Viaz Tyres Limited has informed the Exchange regarding 'unaudited financial results for half year end september 30, 2023'.",08-11-2023 17:46,08-11-2023 17:46,08-11-2023 17:46,00:00:07,https://nsearchives.nseindia.com/corporate/VIAZ_08112023174628_outcomeofbm08112023signed.pdf,
RILINFRA,Rachana Infrastructure Limited,Outcome of Board Meeting,"Rachana Infrastructure Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 17:45,08-11-2023 17:45,08-11-2023 17:45,00:00:09,https://nsearchives.nseindia.com/corporate/RILINFRA_08112023174522_OutcomeofBM30092023_.pdf,
INFOLLION,Infollion Research Services Limited,Analysts/Institutional Investor Meet/Con. Call Updates,INFOLLION RESEARCH SERVICES LIMITED has informed the Exchange about Link of Recording,08-11-2023 17:45,08-11-2023 17:45,08-11-2023 17:45,00:00:09,https://nsearchives.nseindia.com/corporate/INFOLLION_08112023174500_Audiovideorecordingsofearningscall08112023.pdf,
EUROBOND,Euro Panel Products Limited,Outcome of Board Meeting,"Euro Panel Products Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 17:03,08-11-2023 17:03,08-11-2023 17:03,00:00:05,https://nsearchives.nseindia.com/corporate/EUROBOND_08112023170305_Outcome.pdf,
INNOVANA,Innovana Thinklabs Limited,Outcome of Board Meeting,"Innovana Thinklabs Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 17:00,08-11-2023 17:00,08-11-2023 17:00,00:00:31,https://nsearchives.nseindia.com/corporate/INNOVANA_08112023170019_Outcome_08112023.pdf,
ANNAPURNA,Annapurna Swadisht Limited,Outcome of Board Meeting,"Annapurna Swadisht Limited has informed the Exchange regarding Outcome of Board Meeting held on November 08, 2023.",08-11-2023 16:52,08-11-2023 16:52,08-11-2023 16:52,00:00:04,https://nsearchives.nseindia.com/corporate/ANNAPURNA_08112023165252_Outcome_of_Resolution_circulation_ASL.pdf,
CMNL,Chaman Metallics Limited,Financial Result Updates,"Chaman Metallics Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 16:49,08-11-2023 16:49,08-11-2023 16:49,00:00:03,https://nsearchives.nseindia.com/corporate/NSEOutcomeofBoardmeetingforFinancialResults_08112023164922.pdf,
CMNL,Chaman Metallics Limited,Financial Result Updates,"Chaman Metallics Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 16:49,08-11-2023 16:49,08-11-2023 16:49,00:00:05,https://nsearchives.nseindia.com/corporate/NSEOutcomeofBoardmeetingforFinancialResults_08112023164922.pdf,
CONTI,Continental Seeds and Chemicals Limited,Outcome of Board Meeting,"Continental Seeds and Chemicals Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 16:49,08-11-2023 16:49,08-11-2023 16:49,00:00:04,https://nsearchives.nseindia.com/corporate/CONTI_08112023164918_Outcome.pdf,
VISHNUINFR,Vishnusurya Projects and Infra Limited,Record Date,Vishnusurya Projects and Infra Limited has informed the Exchange that Record date for the purpose of Dividend  is 22-Nov-2023.,08-11-2023 16:37,08-11-2023 16:37,08-11-2023 16:38,00:00:06,https://nsearchives.nseindia.com/corporate/VISHNUINFR_08112023163758_IntimationofRecorddate.pdf,
CLOUD,Varanium Cloud Limited,Updates,Varanium Cloud Limited has informed the Exchange regarding 'Business update about Employment Generation in KPO space in Sawantwadi and Kudal district of Maharashtra'.,08-11-2023 16:31,08-11-2023 16:31,08-11-2023 16:31,00:00:12,https://nsearchives.nseindia.com/corporate/CLOUD_08112023163143_Reg30Var.pdf,
KRISHNADEF,Krishna Defence and Allied Industries Limited,Statement of deviation(s) or variation(s) under Reg. 32,Krishna Defence And Allied Industries Limited has informed the Exchange about statement of deviation(s) or variation(s) under Reg. 32,08-11-2023 16:28,08-11-2023 16:28,08-11-2023 16:28,00:00:09,https://nsearchives.nseindia.com/corporate/KRISHNADEF_08112023162845_StatementofDeviationuploaded.pdf,
JFLLIFE,Jfl Life Sciences Limited,Updates,"Jfl Life Sciences Limited has informed the Exchange regarding 'Unaudited financial results for half year end september 30, 2023'.",08-11-2023 16:24,08-11-2023 16:24,08-11-2023 16:24,00:00:08,https://nsearchives.nseindia.com/corporate/JFLLIFE_08112023162413_OUTCOME08112023SIGNED.pdf,
SHIGAN,Shigan Quantum Technologies Limited,Statement of deviation(s) or variation(s) under Reg. 32,Shigan Quantum Technologies Limited has informed the Exchange about statement of deviation(s) or variation(s) under Reg. 32,08-11-2023 16:23,08-11-2023 16:23,08-11-2023 16:23,00:00:12,https://nsearchives.nseindia.com/corporate/SHIGAN_08112023162310_SOD.pdf,
JFLLIFE,Jfl Life Sciences Limited,Outcome of Board Meeting,"Jfl Life Sciences Limited has informed the Exchange regarding Outcome of Board Meeting held on November 08, 2023.",08-11-2023 16:22,08-11-2023 16:22,08-11-2023 16:22,00:00:09,https://nsearchives.nseindia.com/corporate/JFLLIFE_08112023162232_OUTCOME08112023SIGNED.pdf,
KRISHNADEF,Krishna Defence and Allied Industries Limited,Outcome of Board Meeting,"Krishna Defence And Allied Industries Limited has informed the Exchange regarding  Outcome of Board meeting held on November 08, 2023.",08-11-2023 16:04,08-11-2023 16:04,08-11-2023 16:04,00:00:10,https://nsearchives.nseindia.com/corporate/KRISHNADEF_08112023160416_Outcomeuploaded.pdf,
ASCOM,Ascom Leasing & Investments Limited,Financial Result Updates,"Ascom Leasing & Investments Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 16:04,08-11-2023 16:04,08-11-2023 16:04,00:00:05,https://nsearchives.nseindia.com/corporate/Finalpdf2_08112023160415.pdf,
ASCOM,Ascom Leasing & Investments Limited,Financial Result Updates,"Ascom Leasing & Investments Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 16:04,08-11-2023 16:04,08-11-2023 16:04,00:00:07,https://nsearchives.nseindia.com/corporate/Finalpdf2_08112023160415.pdf,
SHIGAN,Shigan Quantum Technologies Limited,Outcome of Board Meeting,"Shigan Quantum Technologies Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 16:01,08-11-2023 16:01,08-11-2023 16:01,00:00:07,https://nsearchives.nseindia.com/corporate/SHIGAN_08112023160144_Outcome.pdf,
KRISHNADEF,Krishna Defence and Allied Industries Limited,Outcome of Board Meeting,"Krishna Defence And Allied Industries Limited has informed the Exchange regarding Outcome of Board meeting held on November 08, 2023.",08-11-2023 15:58,08-11-2023 15:58,08-11-2023 15:58,00:00:10,https://nsearchives.nseindia.com/corporate/KRISHNADEF_08112023155825_Outcomeuploaded.pdf,
KRISHNADEF,Krishna Defence and Allied Industries Limited,Financial Result Updates,"Krishna Defence And Allied Industries Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 15:56,08-11-2023 15:56,08-11-2023 15:57,00:00:14,https://nsearchives.nseindia.com/corporate/Outcomeuploaded_08112023155657.pdf,
KRISHNADEF,Krishna Defence and Allied Industries Limited,Financial Result Updates,"Krishna Defence And Allied Industries Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 15:56,08-11-2023 15:56,08-11-2023 15:57,00:00:16,https://nsearchives.nseindia.com/corporate/Outcomeuploaded_08112023155657.pdf,
SHIGAN,Shigan Quantum Technologies Limited,Financial Result Updates,"Shigan Quantum Technologies Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 15:56,08-11-2023 15:56,08-11-2023 15:57,00:00:08,https://nsearchives.nseindia.com/corporate/Outcome_08112023155656.pdf,
EUROBOND,Euro Panel Products Limited,Outcome of Board Meeting,"Euro Panel Products Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 17:03,08-11-2023 17:03,08-11-2023 17:03,00:00:06,https://nsearchives.nseindia.com/corporate/EUROBOND_08112023170305_Outcome.pdf,
SHIGAN,Shigan Quantum Technologies Limited,Financial Result Updates,"Shigan Quantum Technologies Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 15:56,08-11-2023 15:56,08-11-2023 15:57,00:00:10,https://nsearchives.nseindia.com/corporate/Outcome_08112023155656.pdf,
TRANSTEEL,Transteel Seating Technologies Limited,Board Meeting Intimation,TRANSTEEL SEATING TECHNOLOGIES LIMITED has informed the Exchange about Board Meeting to be held on 14-Nov-2023 to inter-alia consider and approve the Unaudited Financial results of the Company for the Half Yearly ended September 2023 .,08-11-2023 15:56,08-11-2023 15:56,08-11-2023 15:57,00:00:20,https://nsearchives.nseindia.com/corporate/xbrl/TRANSTEEL_08112023155654_PRIOR_INTIMATION_14244_980495_08112023035653_WEB.xml,
AMEYA,Ameya Precision Engineers Limited,Outcome of Board Meeting,"Ameya Precision Engineers Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 15:48,08-11-2023 15:48,08-11-2023 15:48,00:00:05,https://nsearchives.nseindia.com/corporate/AMEYA_08112023154805_Ameya.pdf,
AMEYA,Ameya Precision Engineers Limited,Financial Result Updates,"Ameya Precision Engineers Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 15:41,08-11-2023 15:41,08-11-2023 15:41,00:00:03,https://nsearchives.nseindia.com/corporate/Ameya_08112023154108.pdf,
ASCOM,Ascom Leasing & Investments Limited,Outcome of Board Meeting,"Ascom Leasing & Investments Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 15:40,08-11-2023 15:40,08-11-2023 15:40,00:00:15,https://nsearchives.nseindia.com/corporate/ASCOM_08112023154025_finalpdf.pdf,
SWARAJ,Swaraj Suiting Limited,Credit Rating,Swaraj Suiting Limited has informed the Exchange about Credit Rating,08-11-2023 15:18,08-11-2023 15:18,08-11-2023 15:18,00:00:04,https://nsearchives.nseindia.com/corporate/SWARAJ_08112023151852_Reg30CreditRating07Nov2023.pdf,
AMEYA,Ameya Precision Engineers Limited,Financial Result Updates,"Ameya Precision Engineers Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 15:41,08-11-2023 15:41,08-11-2023 15:41,00:00:04,https://nsearchives.nseindia.com/corporate/Ameya_08112023154108.pdf,
EFACTOR,E Factor Experiences Limited,Press Release,Please find enclosed herewith a copy of the Press Release being issued by the Company.,08-11-2023 14:04,08-11-2023 14:04,08-11-2023 14:04,00:00:13,https://nsearchives.nseindia.com/corporate/EFACTOR_08112023140431_PressRelease08112023.pdf,
DENEERS,De Neers Tools Limited,Limited Review Report,"De Neers Tools Limited has informed the Exchange regarding Limited Review Report for the Half Year ended September 30, 2023",08-11-2023 13:55,08-11-2023 13:55,08-11-2023 13:55,00:00:13,https://nsearchives.nseindia.com/corporate/DENEERS_08112023135512_AuditReportDNTL.pdf,
DENEERS,De Neers Tools Limited,Statement of deviation(s) or variation(s) under Reg. 32,De Neers Tools Limited has informed the Exchange about statement of deviation(s) or variation(s) under Reg. 32,08-11-2023 13:49,08-11-2023 13:49,08-11-2023 13:49,00:00:15,https://nsearchives.nseindia.com/corporate/DENEERS_08112023134918_StatementofDeviationReg32.pdf,
DENEERS,De Neers Tools Limited,Outcome of Board Meeting,"De Neers Tools Limited has informed the Exchange regarding Outcome of Board Meeting held on November 08, 2023.",08-11-2023 13:42,08-11-2023 13:42,08-11-2023 13:42,00:00:06,https://nsearchives.nseindia.com/corporate/DENEERS_08112023134228_OutcomeofBoardmeeting.pdf,
CLOUD,Varanium Cloud Limited,Updates,Varanium Cloud Limited has informed the Exchange regarding 'Business update about Employment Generation in KPO space in Sawantwadi and Kudal district of Maharashtra'.,08-11-2023 16:31,08-11-2023 16:31,08-11-2023 16:31,00:00:11,https://nsearchives.nseindia.com/corporate/CLOUD_08112023163143_Reg30Var.pdf,
ONDOOR,On Door Concepts Limited,Board Meeting Intimation,ON DOOR CONCEPTS LIMITED has informed the Exchange about Board Meeting to be held on 14-Nov-2023 to consider and approve the Half Yearly Unaudited Financial results of the Company for the period ended September 2023 and Other business.,08-11-2023 13:40,08-11-2023 13:40,08-11-2023 13:41,00:00:08,https://nsearchives.nseindia.com/corporate/xbrl/ONDOOR_08112023134057_PRIOR_INTIMATION_14227_980157_08112023014056_WEB.xml,
DENEERS,De Neers Tools Limited,Financial Result Updates,"De Neers Tools Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 13:39,08-11-2023 13:39,08-11-2023 13:39,00:00:15,https://nsearchives.nseindia.com/corporate/OutcomeofBoardmeeting_08112023133923.pdf,
VSCL,Vadivarhe Speciality Chemicals Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,VADIVARHE SPECIALITY CHEMICALS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,08-11-2023 13:33,08-11-2023 13:33,08-11-2023 13:33,00:00:04,https://nsearchives.nseindia.com/corporate/xbrl/VSCL_08112023133320_CIM_14224_980140_08112023013319_WEB.xml,
CHAVDA,Chavda Infra Limited,Statement of deviation(s) or variation(s) under Reg. 32,Chavda Infra Limited has informed the Exchange about statement of deviation(s) or variation(s) under Reg. 32,08-11-2023 13:21,08-11-2023 13:21,08-11-2023 13:22,00:00:43,https://nsearchives.nseindia.com/corporate/CHAVDA_08112023132141_Reg32Chavda08112023.pdf,
CHAVDA,Chavda Infra Limited,Outcome of Board Meeting,"Chavda Infra Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 13:17,08-11-2023 13:17,08-11-2023 13:17,00:00:05,https://nsearchives.nseindia.com/corporate/CHAVDA_08112023131729_BMOutcomeChavda08112023.pdf,
UNIHEALTH,Unihealth Consultancy Limited,Statement of deviation(s) or variation(s) under Reg. 32,Unihealth Consultancy Limited has informed the Exchange about statement of deviation(s) or variation(s) under Reg. 32,08-11-2023 13:14,08-11-2023 13:14,08-11-2023 13:14,00:00:08,https://nsearchives.nseindia.com/corporate/UNIHEALTH_08112023131421_SignedReg32Nodeviation30092023.pdf,
CHAVDA,Chavda Infra Limited,Financial Result Updates,"Chavda Infra Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 13:13,08-11-2023 13:13,08-11-2023 13:13,00:00:10,https://nsearchives.nseindia.com/corporate/BMOutcomeChavda08112023_08112023131338.pdf,
VSCL,Vadivarhe Speciality Chemicals Limited,Change in Auditors,Vadivarhe Speciality Chemicals Limited has informed the Exchange regarding Change in Auditors of the company.,08-11-2023 13:09,08-11-2023 13:09,08-11-2023 13:09,00:00:12,https://nsearchives.nseindia.com/corporate/VSCL_08112023130945_OutcomeofBM_08112023_signed.pdf,
TRANSTEEL,Transteel Seating Technologies Limited,Board Meeting Intimation,TRANSTEEL SEATING TECHNOLOGIES LIMITED has informed the Exchange about Board Meeting to be held on 14-Nov-2023 to inter-alia consider and approve the Unaudited Financial results of the Company for the Half Yearly ended September 2023 .,08-11-2023 15:56,08-11-2023 15:56,08-11-2023 15:57,00:00:19,https://nsearchives.nseindia.com/corporate/xbrl/TRANSTEEL_08112023155654_PRIOR_INTIMATION_14244_980495_08112023035653_WEB.xml,
VSCL,Vadivarhe Speciality Chemicals Limited,Financial Result Updates,"Vadivarhe Speciality Chemicals Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 13:03,08-11-2023 13:03,08-11-2023 13:03,00:00:06,https://nsearchives.nseindia.com/corporate/OutcomeofBM_08112023_signed_08112023130327.pdf,
VSCL,Vadivarhe Speciality Chemicals Limited,Financial Result Updates,"Vadivarhe Speciality Chemicals Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 13:03,08-11-2023 13:03,08-11-2023 13:03,00:00:05,https://nsearchives.nseindia.com/corporate/OutcomeofBM_08112023_signed_08112023130327.pdf,
UNIHEALTH,Unihealth Consultancy Limited,Outcome of Board Meeting,"Unihealth Consultancy Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 13:00,08-11-2023 13:00,08-11-2023 13:01,00:00:28,https://nsearchives.nseindia.com/corporate/UNIHEALTH_08112023130045_OutcomeofBM08112023.pdf,
VSCL,Vadivarhe Speciality Chemicals Limited,Outcome of Board Meeting,"Vadivarhe Speciality Chemicals Limited has informed the Exchange regarding Outcome of Board Meeting held on November 08, 2023.",08-11-2023 13:00,08-11-2023 13:00,08-11-2023 13:01,00:00:38,https://nsearchives.nseindia.com/corporate/VSCL_08112023130027_OutcomeofBM_08112023_signed.pdf,
UNIHEALTH,Unihealth Consultancy Limited,Financial Result Updates,"Unihealth Consultancy Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 12:58,08-11-2023 12:58,08-11-2023 12:59,00:00:06,https://nsearchives.nseindia.com/corporate/OutcomeofBM08112023_08112023125854.pdf,
MASTER,Master Components Limited,Financial Result Updates,"Master Components Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 12:30,08-11-2023 12:30,08-11-2023 12:30,00:00:07,https://nsearchives.nseindia.com/corporate/MCL_BM_QuickResults_08112023_signed_08112023123028.pdf,
MASTER,Master Components Limited,Outcome of Board Meeting,"Master Components Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 12:24,08-11-2023 12:24,08-11-2023 12:24,00:00:05,https://nsearchives.nseindia.com/corporate/MASTER_08112023122422_MCL_BM_Outcome_08112023_signed.pdf,
ARISTO,Aristo Bio-Tech And Lifescience Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,ARISTO BIO TECH AND LIFESCIENCE LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,08-11-2023 12:23,08-11-2023 12:23,08-11-2023 12:23,00:00:03,https://nsearchives.nseindia.com/corporate/xbrl/ARISTO_08112023122325_CIM_14220_980023_08112023122325_WEB.xml,
ARISTO,Aristo Bio-Tech And Lifescience Limited,Resignation,"Aristo Bio Tech And Lifescience Limited has informed the Exchange regarding Resignation of Mr Dipakkumar Harkant Joshi  as Non- Executive Director of the company w.e.f. November 08, 2023.",08-11-2023 12:20,08-11-2023 12:20,08-11-2023 12:20,00:00:04,https://nsearchives.nseindia.com/corporate/ARISTO_08112023122032_BMOutcomesd.pdf,
ARISTO,Aristo Bio-Tech And Lifescience Limited,Appointment,"Aristo Bio Tech And Lifescience Limited has informed the Exchange regarding Appointment of Ms SCS AND CO LLP as Secretarial auditor of the company w.e.f. April 01, 2023.",08-11-2023 12:16,08-11-2023 12:16,08-11-2023 12:16,00:00:07,https://nsearchives.nseindia.com/corporate/ARISTO_08112023121625_BMOutcomesd.pdf,
INFOLLION,Infollion Research Services Limited,Outcome of Board Meeting,"INFOLLION RESEARCH SERVICES LIMITED has informed the Exchange regarding Outcome of Board Meeting along with Unaudited Financial Results for the half year ended September 30, 2023 held on November 08, 2023.",08-11-2023 12:09,08-11-2023 12:09,08-11-2023 12:10,00:00:05,https://nsearchives.nseindia.com/corporate/INFOLLION_08112023120959_Outcomeofthemeeting08112023.pdf,
CMRSL,Cyber Media Research & Services Limited,Financial Result Updates,"Cyber Media Research & Services Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 12:08,08-11-2023 12:08,08-11-2023 12:08,00:00:08,https://nsearchives.nseindia.com/corporate/cmrslbmoutcome_08112023120843.pdf,
INFOLLION,Infollion Research Services Limited,Financial Result Updates,"INFOLLION RESEARCH SERVICES LIMITED has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 12:07,08-11-2023 12:07,08-11-2023 12:07,00:00:05,https://nsearchives.nseindia.com/corporate/Outcomeofthemeeting08112023_08112023120722.pdf,
ONDOOR,On Door Concepts Limited,Board Meeting Intimation,ON DOOR CONCEPTS LIMITED has informed the Exchange about Board Meeting to be held on 14-Nov-2023 to consider and approve the Half Yearly Unaudited Financial results of the Company for the period ended September 2023 and Other business.,08-11-2023 13:40,08-11-2023 13:40,08-11-2023 13:41,00:00:09,https://nsearchives.nseindia.com/corporate/xbrl/ONDOOR_08112023134057_PRIOR_INTIMATION_14227_980157_08112023014056_WEB.xml,
INFOLLION,Infollion Research Services Limited,Financial Result Updates,"INFOLLION RESEARCH SERVICES LIMITED has submitted to the Exchange, the financial results for the period ended September 30, 2023.",08-11-2023 12:07,08-11-2023 12:07,08-11-2023 12:07,00:00:07,https://nsearchives.nseindia.com/corporate/Outcomeofthemeeting08112023_08112023120722.pdf,
ARISTO,Aristo Bio-Tech And Lifescience Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,ARISTO BIO TECH AND LIFESCIENCE LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,08-11-2023 11:46,08-11-2023 11:46,08-11-2023 11:46,00:00:08,https://nsearchives.nseindia.com/corporate/xbrl/ARISTO_08112023114618_CIM_14218_979987_08112023114617_WEB.xml,
CLOUD,Varanium Cloud Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Varanium Cloud Limited has informed the Exchange about Schedule of meet,08-11-2023 11:01,08-11-2023 11:01,08-11-2023 11:01,00:00:09,https://nsearchives.nseindia.com/corporate/CLOUD_08112023110141_cloud.pdf,
BETA,Beta Drugs Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Beta Drugs Limited has informed the Exchange about Presentation,08-11-2023 10:57,08-11-2023 10:57,08-11-2023 10:57,00:00:06,https://nsearchives.nseindia.com/corporate/BETA_08112023105712_Investorpresentation.pdf,
TARACHAND,Tara Chand InfraLogistic Solutions Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Tara Chand InfraLogistic Solutions Limited has informed the Exchange about Link of recordings,07-11-2023 22:50,07-11-2023 22:50,07-11-2023 22:50,00:00:07,https://nsearchives.nseindia.com/corporate/TARACHAND_07112023225043_NSEIntimationAudioLinkSigned.pdf,
JAKHARIA,JAKHARIA FABRIC LIMITED,Board Meeting Intimation,JAKHARIA FABRIC LIMITED has informed the Exchange about Board Meeting to be held on 14-Nov-2023 to consider and approve the Half Yearly Unaudited Financial results of the Company for the period ended September 2023 and Other business.,07-11-2023 21:23,07-11-2023 21:23,07-11-2023 21:23,00:00:05,https://nsearchives.nseindia.com/corporate/xbrl/JAKHARIA_07112023212316_PRIOR_INTIMATION_14201_979759_07112023092315_WEB.xml,
DENTALKART,Vasa Denticity Limited,Investor Presentation,Vasa Denticity Limited has informed the Exchange about Investor Presentation,07-11-2023 21:09,07-11-2023 21:09,07-11-2023 21:09,00:00:04,https://nsearchives.nseindia.com/corporate/DENTALKART_07112023210904_InvestorPresentationH1FY24.pdf,
MARCO,Marco Cables & Conductors Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,MARCO CABLES & CONDUCTORS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,07-11-2023 20:31,07-11-2023 20:31,07-11-2023 20:31,00:00:05,https://nsearchives.nseindia.com/corporate/xbrl/MARCO_07112023203101_CIM_14191_979696_07112023083101_WEB.xml,
MAGSON,Magson Retail And Distribution Limited,Shareholders meeting,"Magson Retail And Distribution Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",07-11-2023 20:28,07-11-2023 20:28,07-11-2023 20:28,00:00:11,https://nsearchives.nseindia.com/corporate/MAGSON_07112023202827_VotingResults.pdf,
UNIHEALTH,Unihealth Consultancy Limited,Outcome of Board Meeting,"Unihealth Consultancy Limited has informed the Exchange regarding  Board meeting held on November 08, 2023.",08-11-2023 13:00,08-11-2023 13:00,08-11-2023 13:01,00:00:23,https://nsearchives.nseindia.com/corporate/UNIHEALTH_08112023130045_OutcomeofBM08112023.pdf,
MARCO,Marco Cables & Conductors Limited,Change in Auditors,Marco Cables & Conductors Limited has informed the Exchange regarding Change in Auditors of the company.,07-11-2023 20:12,07-11-2023 20:12,07-11-2023 20:12,00:00:05,https://nsearchives.nseindia.com/corporate/MARCO_07112023201248_OutcomeofBMMarco.pdf,
MARCO,Marco Cables & Conductors Limited,Outcome of Board Meeting,"Marco Cables & Conductors Limited has informed the Exchange regarding Outcome of Board Meeting held on November 07, 2023.",07-11-2023 20:10,07-11-2023 20:10,07-11-2023 20:10,00:00:07,https://nsearchives.nseindia.com/corporate/MARCO_07112023201033_OutcomeofBMMarco.pdf,
VISHNUINFR,Vishnusurya Projects and Infra Limited,Board Meeting Intimation,VISHNUSURYA PROJECTS AND INFRA LIMITED has informed the Exchange about Board Meeting to be held on 14-Nov-2023 to consider and approve the Half Yearly Unaudited Financial results of the Company for the period ended September 2023 and Dividend.,07-11-2023 20:10,07-11-2023 20:10,07-11-2023 20:10,00:00:05,https://nsearchives.nseindia.com/corporate/xbrl/VISHNUINFR_07112023201027_PRIOR_INTIMATION_14190_979664_07112023081027_WEB.xml,
VIVIANA,Viviana Power Tech Limited,Related Party Transactions,"Viviana Power Tech Limited has informed the Exchange about related Party Transactions for the Half-Year ended on September 30, 2023.",07-11-2023 19:14,07-11-2023 19:14,07-11-2023 19:14,00:00:09,https://nsearchives.nseindia.com/corporate/VIVIANA_07112023191405_rptwithannexure_signed.pdf,
